Time [ms],Altitude [m],Latitude [°],Longitude [°],Pressure[hPa],Temp[°C],gX[°],gY[°],gZ[°],acX[ms^2],acY[ms^2],acZ[ms^2],State[x]
3729.0,975.47,49.237167,0.0,90141.91,34.49,19.53,509.77,-24.6,-0.09,-0.04,-0.04,4
3744.0,975.3,49.237167,0.0,90144.18,34.49,22.71,511.6,-15.56,-0.09,-0.03,-0.04,4
3760.0,975.06,49.237167,0.0,90145.97,34.49,22.71,512.15,-9.7,-0.09,-0.03,-0.04,4
3776.0,974.94,49.237167,0.0,90148.66,34.49,21.0,512.57,-3.54,-0.09,-0.03,-0.05,4
3791.0,974.72,49.237167,0.0,90149.92,34.49,18.13,513.18,1.59,-0.09,-0.03,-0.04,4
3807.0,974.44,49.237167,0.0,90152.38,34.5,9.83,514.4,7.75,-0.1,-0.03,-0.04,4
3823.0,974.15,49.237167,0.0,90155.38,34.51,-0.06,516.11,8.42,-0.09,-0.04,-0.04,4
3839.0,973.85,49.237167,0.0,90158.56,34.51,-8.67,517.94,3.54,-0.1,-0.04,-0.04,4
3855.0,973.55,49.237167,0.0,90161.85,34.51,-12.88,519.65,-5.19,-0.11,-0.05,-0.05,4
3871.0,973.17,49.237167,0.0,90165.16,34.51,-11.11,520.81,-15.69,-0.11,-0.05,-0.05,4
3887.0,972.66,49.237167,0.0,90169.34,34.5,-3.36,522.46,-22.89,-0.11,-0.05,-0.06,4
3903.0,972.24,49.237167,0.0,90174.86,34.5,7.02,523.62,-24.35,-0.12,-0.05,-0.07,4
3919.0,971.66,49.237167,0.0,90179.41,34.5,17.58,523.62,-20.08,-0.12,-0.04,-0.07,4
3934.0,971.1,49.237167,0.0,90185.81,34.49,24.41,526.31,-10.19,-0.11,-0.04,-0.08,4
3950.0,970.51,49.237,0.0,90191.94,34.49,24.29,531.49,3.48,-0.1,-0.04,-0.07,5
3966.0,969.75,49.237,0.0,90198.38,34.49,16.17,535.95,14.65,-0.1,-0.04,-0.07,6
3982.0,968.95,49.237,5.1,90206.7,34.49,3.78,540.59,18.68,-0.09,-0.05,-0.06,6
3998.0,968.31,49.237,5.1,90215.43,34.49,-9.83,548.52,16.48,-0.04,-0.05,-0.03,6
4013.0,967.68,49.237,5.1,90222.43,34.49,-5.19,590.76,0.18,-0.1,-0.07,-0.18,6
4029.0,963.34,49.237,5.1,90229.36,34.49,-12.88,586.18,-3.11,-0.18,-0.02,-0.05,6
4045.0,961.13,0.183333,0.666667,90276.77,34.49,-21.79,537.11,-17.7,0.06,-0.51,-0.35,6
4060.0,959.47,0.183333,0.666667,90300.92,34.49,-23.62,545.96,-34.55,0.02,-0.24,-0.23,6
4075.0,957.73,0.183333,0.666667,90319.1,34.49,-8.97,479.74,-54.57,0.05,-0.39,-0.01,6
4091.0,956.54,0.183333,0.666667,90338.2,34.48,-23.13,-126.77,-83.31,0.62,-2.65,0.37,6
4107.0,954.28,0.183333,0.666667,90351.21,34.48,-405.03,-2000.0,108.03,-2.49,-8.58,-5.67,6
4123.0,954.33,0.183333,0.666667,90375.96,34.48,-254.52,659.85,450.62,-1.42,-4.98,-0.88,6
4139.0,954.91,0.183333,0.666667,90375.33,34.48,76.66,1999.94,-476.14,-6.1,-3.42,-5.49,6
4154.0,953.18,0.183333,0.666667,90369.05,34.48,-183.9,1999.94,428.89,-5.48,-1.32,-0.64,6
4169.0,954.53,0.183333,0.666667,90387.99,34.48,-678.16,-1950.13,381.84,-5.26,2.71,-1.18,6
4185.0,953.63,0.183333,0.666667,90373.2,34.48,189.15,1126.34,477.66,5.23,1.52,-4.81,6
4201.0,952.57,0.183333,0.666667,90383.0,34.48,-105.35,-271.67,-44.25,-1.86,1.23,4.95,6
4217.0,952.25,0.183333,0.666667,90394.68,34.48,-166.14,-2000.0,-104.49,-2.56,3.15,-3.45,6
4232.0,951.44,0.183333,0.666667,90398.14,34.48,88.01,-2000.0,132.81,-2.1,2.09,-4.93,6
4247.0,951.22,0.183333,0.666667,90407.05,34.47,10.31,-2000.0,71.23,-3.32,0.8,0.81,6
4263.0,950.61,0.183333,0.666667,90409.38,34.47,201.78,-197.88,-139.53,1.19,0.19,0.26,6
4279.0,950.26,49.237,0.666667,90416.12,34.47,376.65,1639.77,-40.28,0.64,1.09,-0.61,6
4294.0,949.93,49.237,0.0,90419.94,34.47,-189.21,1999.94,256.23,-6.61,0.92,-0.29,6
4309.0,949.43,49.237,0.0,90423.52,34.47,157.1,1999.94,-339.6,-4.24,0.11,-4.02,6
4324.0,949.68,49.237,0.0,90429.04,34.47,167.36,1586.0,333.56,-0.85,0.09,2.0,6
4340.0,948.73,49.237,0.0,90426.3,34.47,85.02,-542.54,408.2,-0.46,-0.35,3.3,6
4356.0,947.67,49.237,0.0,90436.67,34.47,163.94,-2000.0,-380.62,-0.54,-1.19,-4.51,6
4372.0,947.9,49.237,0.0,90448.3,34.47,-472.11,-2000.0,315.92,-4.27,-0.14,-0.35,6
4388.0,947.36,49.237,0.0,90445.76,34.47,518.74,-676.39,228.76,2.14,-0.97,-0.16,6
4403.0,946.97,49.237,0.0,90451.74,34.47,454.59,1164.12,218.57,1.24,0.23,-1.29,6
4419.0,946.49,49.237,0.0,90456.03,34.47,-270.87,1999.94,243.53,-2.65,-0.72,-0.87,6
4434.0,946.87,49.237,0.0,90461.27,34.47,114.69,1999.94,-315.55,-2.93,-0.21,-2.06,6
4450.0,946.7,49.237,0.0,90457.04,34.47,146.73,1967.1,141.17,-0.32,0.69,1.05,6
4466.0,946.09,49.237,0.0,90458.94,34.47,54.44,137.82,165.22,-0.11,0.62,2.13,6
4482.0,945.46,49.237,0.0,90465.61,34.47,187.26,-1055.73,46.63,-0.03,0.69,0.11,6
4498.0,944.92,49.237,0.0,90472.52,34.47,48.65,-799.32,-151.0,-0.53,0.72,-0.61,6
4514.0,944.66,49.237,0.0,90478.4,34.47,-61.1,-518.49,-96.44,-0.73,0.96,0.04,6
4530.0,944.3,49.237,0.0,90481.34,34.47,-18.68,17.09,-27.53,-0.11,0.94,0.46,6
4546.0,944.02,49.237,0.0,90485.23,34.47,70.01,759.77,22.09,-0.56,1.15,0.3,6
4562.0,943.45,49.237,0.0,90488.3,34.47,18.31,987.98,118.53,-0.84,1.11,-0.05,6
4578.0,942.79,49.237,0.0,90494.52,34.47,-112.3,1029.97,81.18,-0.73,1.11,-0.08,6
4594.0,942.27,49.237,0.0,90501.8,34.47,-134.7,1085.14,-56.64,-1.25,0.94,-0.26,6
4610.0,942.21,49.237,0.0,90507.47,34.47,-65.31,1064.94,-133.67,-1.08,0.77,-1.04,6
4626.0,942.36,49.237,0.0,90508.13,34.47,41.38,1363.95,-157.53,-0.36,0.73,-1.62,6
4642.0,942.29,49.237,0.0,90506.47,34.47,182.8,1265.32,-61.16,0.23,0.85,0.18,6
4658.0,941.76,49.237,0.0,90507.27,34.47,206.79,431.82,72.94,0.42,0.63,1.04,6
4674.0,940.95,49.237,0.0,90513.09,34.47,239.69,-275.15,44.25,0.65,0.47,0.48,6
4690.0,940.52,49.237,0.0,90521.98,34.47,207.4,-440.31,-113.65,0.55,0.56,-0.69,6
4706.0,940.3,49.237,0.0,90526.64,34.47,110.84,-48.16,-173.58,0.21,0.66,-0.99,6
4721.0,940.16,49.237,0.0,90529.05,34.47,72.39,288.21,-150.7,0.08,0.71,-0.88,6
4736.0,939.94,49.237,16.558,90530.66,34.47,70.98,550.66,-110.9,0.15,0.88,-0.75,6
4752.0,939.18,49.237,16.558,90532.99,34.47,79.71,698.12,-70.5,0.21,0.97,-0.47,6
4768.0,938.5,49.237,16.558,90541.41,34.47,83.37,698.91,-24.72,0.07,1.06,-0.11,6
4784.0,937.85,49.237,16.558,90548.82,34.47,66.28,647.64,14.59,-0.08,1.14,-0.1,6
4800.0,937.53,49.237,16.558,90555.91,34.47,23.44,715.21,41.81,-0.17,1.15,-0.33,6
4816.0,937.24,49.237,16.558,90559.51,34.47,-24.9,755.92,15.14,-0.04,1.02,-0.38,6
4832.0,937.19,49.237,16.558,90562.63,34.47,-33.75,632.63,-51.57,0.24,0.97,-0.29,6
4848.0,936.98,49.237,16.558,90563.23,34.47,-1.46,382.26,-108.15,0.41,0.94,-0.2,6
4864.0,936.74,49.237,16.558,90565.52,34.47,17.09,165.1,-148.25,0.49,1.0,-0.47,6
4879.0,936.41,49.237,16.558,90568.09,34.47,0.31,187.93,-190.98,0.4,1.0,-0.89,6
4894.0,936.16,49.237,16.558,90571.79,34.47,9.09,407.35,-220.46,0.27,0.89,-0.96,6
4909.0,936.0,49.237,16.558,90574.48,34.47,81.79,588.87,-227.84,0.29,0.8,-0.85,6
4924.0,935.64,49.237,16.558,90576.3,34.47,177.06,619.75,-182.01,0.46,0.78,-0.59,6
4940.0,935.2,49.237,16.558,90580.16,34.47,226.62,514.71,-100.59,0.75,0.78,-0.31,6
4956.0,934.98,49.237,16.558,90585.0,34.47,231.14,268.68,-55.24,0.86,0.75,-0.12,6
4972.0,934.2,49.237,16.558,90587.42,34.47,219.85,-56.03,-89.84,0.92,0.65,-0.15,6
4988.0,933.7,49.237,16.558,90596.02,34.47,168.64,-168.88,-172.49,0.69,0.63,-0.57,6
5004.0,933.38,49.237,16.558,90601.51,34.46,105.65,15.26,-228.15,0.5,0.68,-0.72,6
5019.0,933.05,49.237,16.558,90604.95,34.47,106.81,253.48,-237.61,0.46,0.67,-0.57,6
5035.0,932.7,49.237,16.558,90608.59,34.46,157.35,344.24,-213.44,0.38,0.64,-0.35,6
5051.0,932.24,49.237,16.558,90612.41,34.46,211.06,369.38,-152.28,0.38,0.71,-0.35,6
5066.0,931.76,49.237,16.558,90617.55,34.46,230.22,410.52,-76.11,0.51,0.77,-0.4,6
5082.0,931.17,49.237,16.558,90622.73,34.46,214.36,388.73,-11.9,0.75,0.97,-0.27,6
5097.0,930.41,49.237,16.558,90629.25,34.46,188.23,246.89,11.96,0.72,0.93,-0.07,6
5113.0,929.67,49.237,16.558,90637.62,34.46,166.26,136.72,11.35,0.63,0.74,-0.11,6
5129.0,929.03,49.237,16.558,90645.64,34.46,146.67,20.57,-12.76,0.72,0.81,-0.04,6
5144.0,928.47,49.237,16.558,90652.76,34.46,130.25,-184.27,-66.83,0.7,1.0,0.12,6
5160.0,928.09,49.237,16.558,90658.9,34.46,83.07,-515.81,-150.88,0.37,0.93,-0.06,6
5176.0,927.94,49.237,16.558,90663.04,34.46,-40.34,-589.9,-194.46,0.11,0.86,-0.4,6
5192.0,927.78,49.237,16.558,90664.69,34.46,-147.28,-408.45,-144.96,-0.17,0.98,-0.45,6
5207.0,927.62,49.237,16.558,90666.48,34.46,-192.2,-96.62,-78.86,-0.25,0.96,-0.4,6
5223.0,927.32,49.237,16.558,90668.16,34.46,-192.81,301.88,-71.04,-0.38,0.87,-0.47,6
5239.0,926.99,49.237,16.558,90671.5,34.46,-146.91,767.33,-143.74,-0.46,0.74,-0.8,6
5254.0,926.8,49.237,16.558,90675.14,34.46,32.29,1148.38,-219.97,-0.22,0.76,-0.92,6
5270.0,926.5,49.237,16.558,90677.21,34.46,222.6,998.17,-108.64,0.38,0.84,0.07,6
5286.0,925.95,49.237167,0.0,90680.47,34.46,268.8,259.34,13.98,0.8,0.59,0.88,6
5301.0,925.24,49.237167,0.0,90686.55,34.46,275.15,-527.59,-112.67,0.98,0.31,-0.1,6
5316.0,925.02,49.237167,0.0,90694.36,34.46,67.75,-404.54,-328.06,0.73,0.44,-1.68,6
5331.0,924.76,49.237167,0.0,90696.79,34.46,-20.75,164.37,-353.7,0.39,0.38,-1.64,6
5347.0,924.42,49.237167,0.0,90699.57,34.46,9.77,564.15,-366.52,0.27,0.3,-1.48,6
5363.0,924.04,49.237167,0.0,90703.29,34.46,246.89,954.35,-282.29,0.01,0.3,-0.77,6
5379.0,923.88,49.237167,0.0,90707.48,34.47,338.07,975.04,23.25,0.52,0.59,-0.35,6
5394.0,922.92,49.237167,0.0,90709.3,34.47,238.95,358.64,169.31,1.01,0.51,0.9,6
5409.0,922.02,49.237167,0.0,90719.85,34.47,278.44,-691.35,10.5,0.94,0.47,0.46,6
5425.0,921.69,49.237167,0.0,90729.66,34.47,102.42,-805.85,-267.21,0.11,0.5,-1.0,6
5441.0,921.58,49.237167,0.0,90733.32,34.46,-105.77,-347.72,-258.79,-0.28,0.63,-0.62,6
5456.0,921.37,49.237167,0.0,90734.48,34.46,-149.6,59.69,-200.07,-0.39,0.78,-0.6,6
5472.0,921.12,49.237167,0.0,90736.82,34.46,-123.9,396.18,-200.56,-0.31,0.86,-0.89,6
5488.0,920.82,49.237167,0.0,90739.55,34.46,-58.96,614.62,-247.62,0.15,0.74,-1.14,6
5504.0,920.45,49.237167,0.0,90742.87,34.46,100.83,780.52,-282.04,0.42,0.48,-0.66,6
5519.0,920.16,49.237167,0.0,90746.95,34.46,265.2,572.08,-200.32,0.77,0.5,-0.07,6
5535.0,919.68,49.237167,0.0,90750.12,34.46,311.58,133.36,-161.93,1.09,0.39,-0.16,6
5550.0,919.3,49.237167,0.0,90755.41,34.46,272.71,-104.68,-251.04,1.21,0.19,-0.8,6
5565.0,919.04,49.237167,0.0,90759.59,34.46,199.22,163.51,-347.66,0.94,0.07,-1.3,6
5580.0,918.75,49.237167,0.0,90762.4,34.46,263.73,567.87,-333.68,0.89,0.06,-1.08,6
5595.0,918.42,49.237167,0.0,90765.59,34.46,379.27,624.63,-188.29,0.85,0.07,-0.63,6
5611.0,918.14,49.237167,0.0,90769.25,34.46,393.49,429.02,-35.89,1.14,0.21,-0.29,6
5627.0,917.49,49.237167,0.0,90772.3,34.46,358.83,143.92,-14.04,1.25,0.24,-0.31,6
5642.0,916.95,49.237167,0.0,90779.48,34.46,309.94,92.16,-69.89,0.98,0.4,-0.63,6
5657.0,916.49,49.237167,0.0,90785.39,34.46,273.07,260.93,-66.96,0.59,0.43,-0.61,6
5672.0,915.93,49.237167,0.0,90790.41,34.46,245.06,418.09,0.37,0.56,0.54,-0.33,6
5687.0,915.26,49.237167,0.0,90796.62,34.46,210.21,308.96,51.7,0.68,0.66,0.15,6
5703.0,914.53,49.237167,0.0,90803.97,34.46,204.41,-81.18,28.93,0.68,0.73,0.42,6
5719.0,914.01,49.237167,0.0,90811.97,34.46,198.73,-510.86,-92.96,0.38,0.71,0.07,6
5735.0,913.73,49.237167,0.0,90817.66,34.46,85.69,-637.7,-219.3,0.06,0.58,-0.41,6
5750.0,913.61,49.237167,0.0,90820.73,34.46,-65.67,-401.79,-227.05,-0.17,0.7,-0.6,6
5766.0,913.53,49.237333,0.0,90822.12,34.46,-135.5,-6.41,-178.71,-0.32,0.79,-0.77,6
5782.0,913.42,49.237333,0.0,90823.03,34.45,-177.73,235.35,-156.8,-0.47,0.8,-1.05,6
5798.0,913.09,49.237333,0.0,90824.14,34.45,-190.86,450.87,-195.68,-0.25,0.46,-0.95,6
5814.0,912.69,49.237333,0.0,90827.79,34.45,-89.9,647.16,-290.34,-0.13,0.2,-0.74,6
5829.0,912.47,49.237333,0.0,90832.21,34.45,97.23,761.78,-298.83,-0.05,0.32,-0.93,6
5844.0,912.18,49.237333,0.0,90834.66,34.45,258.91,1021.97,-157.29,0.66,0.69,-0.84,6
5860.0,911.74,49.237333,0.0,90837.86,34.45,298.16,440.86,-3.72,0.98,0.57,0.74,6
5876.0,910.98,49.237333,0.0,90842.64,34.45,316.83,-421.02,-90.7,0.76,0.08,0.31,6
5892.0,910.53,49.237333,0.0,90851.05,34.45,153.63,-539.06,-311.34,0.3,0.23,-0.97,6
5907.0,910.25,49.237333,0.0,90856.02,34.45,-12.33,-89.29,-336.85,-0.14,0.4,-1.06,6
5922.0,909.89,49.237333,0.0,90859.08,34.45,-59.27,224.85,-305.18,-0.27,0.54,-1.21,6
5938.0,909.46,49.237333,0.0,90862.99,34.45,-10.44,536.93,-299.8,-0.05,0.42,-1.05,6
5954.0,909.15,49.237333,0.0,90867.7,34.45,145.14,774.05,-265.44,0.07,0.37,-0.76,6
5969.0,908.97,49.237333,0.0,90871.16,34.45,274.11,809.33,-88.07,0.37,0.54,-0.3,6
5985.0,908.29,49.237333,0.0,90873.07,34.45,263.85,465.33,63.35,0.69,0.57,0.4,6
6001.0,907.37,49.237333,0.0,90880.55,34.45,264.1,-176.03,43.4,0.87,0.5,0.46,6
6016.0,906.71,49.237333,0.0,90890.73,34.45,230.04,-576.48,-145.08,0.62,0.53,-0.44,6
6032.0,906.49,49.237333,0.0,90897.93,34.45,66.47,-363.04,-259.22,0.02,0.57,-0.61,6
6048.0,906.25,49.237333,0.0,90900.45,34.45,9.52,105.41,-243.41,-0.16,0.57,-0.63,6
6064.0,905.94,49.237333,0.0,90903.04,34.45,55.91,477.11,-204.22,-0.14,0.75,-0.86,6
6080.0,905.64,49.237333,0.0,90906.46,34.45,114.38,660.64,-148.38,0.3,0.78,-0.75,6
6095.0,905.17,49.237333,0.0,90909.71,34.45,159.73,646.67,-70.01,0.48,0.87,-0.1,6
6110.0,904.47,49.237333,0.0,90914.95,34.45,172.55,350.1,-6.04,0.45,0.77,0.17,6
6126.0,903.74,49.237333,0.0,90922.64,34.45,172.91,90.52,11.54,0.49,0.72,0.11,6
6141.0,903.04,49.237333,0.0,90930.7,34.45,162.11,-34.55,-12.02,0.58,0.8,-0.17,6
6157.0,902.59,49.237333,0.0,90938.36,34.45,130.68,19.78,-43.76,0.53,0.92,-0.41,6
6172.0,902.12,49.237333,0.0,90943.27,34.45,97.6,200.44,-49.26,0.45,0.96,-0.45,6
6188.0,901.73,49.237333,0.0,90948.49,34.44,83.92,326.05,-31.86,0.35,0.98,-0.24,6
6204.0,901.05,49.237333,0.0,90952.82,34.44,81.05,337.59,-7.51,0.22,1.04,0.12,6
6220.0,900.5,49.237333,0.0,90960.23,34.44,85.57,239.56,18.19,0.15,1.07,0.26,6
6236.0,899.9,49.237333,0.0,90966.27,34.44,94.24,94.73,42.85,0.04,1.1,0.27,6
6251.0,899.33,49.237333,0.0,90972.86,34.44,100.52,23.62,59.27,0.11,1.08,0.15,6
6267.0,898.84,49.237333,0.0,90979.14,34.44,103.39,9.52,69.95,0.2,0.98,0.1,6
6283.0,898.32,49.237333,0.0,90984.62,34.44,105.65,-36.74,66.65,0.31,1.03,0.14,6
6299.0,898.01,49.237333,0.0,90990.26,34.44,115.11,-174.8,38.33,0.48,1.01,0.07,6
6315.0,897.74,49.237333,0.0,90993.71,34.44,115.17,-346.37,-18.49,0.47,0.99,-0.09,6
6331.0,897.56,49.237333,0.0,90996.71,34.44,75.32,-450.01,-94.6,0.39,0.91,-0.44,6
6347.0,897.47,49.237333,0.0,90998.7,34.44,32.1,-382.39,-127.44,0.34,0.97,-0.69,6
6363.0,897.63,49.237333,0.0,90999.69,34.44,-9.7,-237.3,-143.92,0.39,1.01,-0.82,6
6379.0,897.52,49.237333,0.0,90997.85,34.45,-60.79,110.53,-161.32,0.35,0.85,-0.87,6
6394.0,897.27,49.237333,0.0,90999.13,34.45,-50.96,354.06,-201.42,0.36,0.73,-0.69,6
6409.0,897.02,49.237333,0.0,91001.82,34.45,19.96,453.31,-241.46,0.34,0.66,-0.52,6
6424.0,896.64,49.237333,0.0,91004.59,34.45,121.52,500.73,-236.45,0.39,0.73,-0.52,6
6439.0,896.23,49.237333,0.0,91008.8,34.45,208.86,536.93,-175.23,0.5,0.79,-0.52,6
6455.0,895.89,49.237333,0.0,91013.36,34.45,246.52,429.69,-94.6,0.65,0.75,-0.28,6
6470.0,895.53,49.237333,0.0,91017.05,34.45,239.38,236.27,-52.06,0.83,0.69,-0.28,6
6486.0,894.97,49.237333,0.0,91021.05,34.45,215.64,121.89,-59.08,0.8,0.67,-0.38,6
6502.0,894.42,49.237333,0.0,91027.24,34.45,184.69,105.65,-84.41,0.83,0.73,-0.51,6
6518.0,893.84,49.237333,0.0,91033.2,34.45,156.86,159.79,-103.45,0.71,0.76,-0.48,6
6534.0,893.28,49.237333,0.0,91039.66,34.44,144.78,214.17,-102.23,0.52,0.75,-0.33,6
6550.0,892.68,49.237333,0.0,91045.78,34.44,144.65,224.61,-85.51,0.44,0.83,-0.16,6
6566.0,892.06,49.237333,0.0,91052.38,34.44,150.57,194.4,-61.34,0.35,0.97,-0.08,6
6582.0,891.5,49.237333,0.0,91059.2,34.44,160.77,128.66,-33.63,0.24,1.0,0.1,6
6598.0,890.95,49.237333,0.0,91065.45,34.44,170.1,59.51,-9.4,0.2,1.04,0.11,6
6614.0,890.43,49.237333,0.0,91071.43,34.44,177.31,-25.76,-2.69,0.29,0.99,0.02,6
6630.0,890.03,49.237333,0.0,91077.21,34.44,172.97,-78.06,-22.09,0.44,0.96,-0.27,6
6646.0,889.83,49.237333,0.0,91081.57,34.44,146.3,-34.85,-59.33,0.63,1.02,-0.56,6
6662.0,889.58,49.237333,0.0,91083.86,34.44,112.49,65.67,-100.83,0.77,0.99,-0.59,6
6678.0,889.27,49.237333,0.0,91086.57,34.44,91.98,86.79,-142.94,0.68,0.83,-0.43,6
6694.0,889.13,49.237333,0.0,91090.03,34.44,81.73,53.83,-176.7,0.58,0.72,-0.36,6
6710.0,888.94,49.237333,0.0,91091.47,34.44,74.65,98.88,-201.66,0.48,0.72,-0.5,6
6726.0,888.67,49.237333,0.0,91093.57,34.44,88.01,264.59,-210.02,0.43,0.76,-0.6,6
6742.0,888.31,49.237333,0.0,91096.63,34.44,135.31,414.79,-191.77,0.44,0.82,-0.47,6
6757.0,887.76,49.237333,0.0,91100.54,34.44,191.83,417.66,-137.15,0.4,0.85,-0.26,6
6772.0,887.27,49.237333,0.0,91106.59,34.44,218.38,340.52,-71.72,0.46,0.78,-0.16,6
6787.0,886.82,49.237333,0.0,91112.07,34.44,217.41,221.86,-29.24,0.61,0.76,-0.13,6
6803.0,886.2,49.237333,0.0,91116.95,34.44,205.57,13.55,-41.5,0.79,0.74,-0.12,6
6819.0,885.75,49.237333,0.0,91123.76,34.44,174.5,-216.06,-119.08,0.76,0.65,-0.35,6
6835.0,885.51,49.237333,0.0,91128.73,34.44,96.13,-215.15,-211.12,0.66,0.67,-0.77,6
6851.0,885.17,49.237333,0.0,91131.46,34.44,31.68,61.28,-261.6,0.56,0.65,-0.86,6
6867.0,884.84,49.237333,0.0,91135.19,34.44,59.39,358.95,-280.46,0.38,0.54,-0.68,6
6882.0,884.36,49.237333,0.0,91138.79,34.44,170.35,579.41,-238.71,0.24,0.54,-0.7,6
6897.0,884.06,49.237333,0.0,91144.09,34.43,253.72,709.47,-108.46,0.51,0.79,-0.57,6
6912.0,883.53,49.237333,0.0,91147.38,34.43,248.11,506.59,14.16,0.82,0.77,0.04,6
6928.0,882.57,49.237333,0.0,91153.3,34.43,227.17,118.04,32.17,0.78,0.66,0.06,6
6944.0,881.86,49.237333,0.0,91163.79,34.43,199.58,32.71,-4.64,0.66,0.57,-0.31,6
6959.0,881.27,49.237333,0.0,91171.66,34.43,159.12,197.57,-20.02,0.67,0.67,-0.56,6
6975.0,880.7,49.237333,0.0,91178.17,34.43,120.36,308.72,-22.95,0.79,0.8,-0.29,6
6991.0,880.06,49.237333,0.0,91184.47,34.43,105.53,170.29,-43.09,0.65,0.93,0.14,6
7007.0,879.45,49.237333,0.0,91191.49,34.43,108.52,-22.95,-58.59,0.23,1.02,0.18,6
7022.0,878.85,49.237333,0.0,91198.27,34.43,109.92,3.66,-46.88,-0.02,0.84,0.04,6
7037.0,878.26,49.237333,0.0,91204.85,34.43,112.18,144.1,-13.0,0.01,0.94,-0.07,6
7053.0,877.73,49.237333,0.0,91211.31,34.43,106.26,303.41,37.96,0.02,1.17,-0.03,6
7069.0,877.25,49.237333,0.0,91217.16,34.43,86.0,320.37,87.16,0.09,1.3,0.15,6
7085.0,876.68,49.237333,0.0,91222.55,34.43,65.55,205.32,113.77,0.13,1.11,0.31,6
7101.0,875.92,49.237333,0.0,91228.84,34.43,71.84,-20.63,121.52,0.19,1.04,0.53,6
7116.0,875.35,49.237333,0.0,91237.16,34.43,126.34,-399.17,90.15,0.34,0.92,0.47,6
7131.0,875.01,49.237333,0.0,91243.43,34.43,146.73,-719.97,-43.27,0.48,0.86,-0.36,6
7146.0,875.12,49.237333,0.0,91247.18,34.43,24.48,-554.57,-162.11,0.25,1.02,-1.18,6
7162.0,875.11,49.237333,0.0,91245.95,34.43,-87.89,27.65,-164.67,0.17,0.89,-1.12,6
7178.0,875.0,49.237333,0.0,91246.13,34.43,-92.59,428.96,-198.49,0.18,0.58,-0.9,6
7193.0,874.77,49.237333,0.0,91247.34,34.43,1.59,603.45,-252.62,0.21,0.56,-0.64,6
7208.0,874.34,49.237333,0.0,91249.89,34.43,153.99,652.28,-225.71,0.3,0.71,-0.45,6
7224.0,874.04,49.237333,0.0,91254.56,34.43,242.98,613.71,-111.15,0.42,0.81,-0.36,6
7240.0,873.68,49.237333,0.0,91257.88,34.43,245.42,426.7,-5.62,0.71,0.87,-0.08,6
7256.0,872.86,49.237333,0.0,91261.87,34.43,228.09,131.77,17.88,0.79,0.75,0.04,6
7272.0,872.11,49.237333,0.0,91270.92,34.43,211.73,-90.94,-25.63,0.74,0.68,-0.18,6
7288.0,871.64,49.237333,0.0,91279.24,34.43,171.51,-160.83,-101.93,0.65,0.73,-0.47,6
7304.0,871.35,49.237333,0.0,91284.46,34.43,118.16,-71.84,-155.4,0.54,0.77,-0.58,6
7320.0,871.08,49.237333,0.0,91287.57,34.43,87.95,55.48,-183.84,0.5,0.79,-0.49,6
7335.0,870.8,49.237333,0.0,91290.6,34.43,85.02,107.91,-205.81,0.57,0.83,-0.39,6
7351.0,870.32,49.237333,0.0,91293.73,34.43,91.19,63.84,-232.97,0.55,0.75,-0.31,6
7367.0,869.94,49.237333,0.0,91298.98,34.43,86.79,77.88,-265.87,0.51,0.7,-0.58,6
7383.0,869.61,49.237333,0.0,91303.16,34.43,102.48,321.35,-281.86,0.57,0.71,-0.96,6
7399.0,869.3,49.237333,0.0,91306.78,34.43,183.65,572.33,-267.15,0.75,0.58,-0.83,6
7415.0,868.85,49.237333,0.0,91310.25,34.43,281.31,481.32,-201.66,0.98,0.44,-0.36,6
7430.0,868.59,49.237333,0.0,91315.2,34.43,309.94,156.92,-183.41,1.2,0.3,-0.39,6
7446.0,868.01,49.237333,0.0,91318.04,34.43,271.12,29.85,-260.93,1.16,0.2,-0.9,6
7462.0,867.43,49.237333,0.0,91324.44,34.43,247.25,284.79,-305.3,0.89,0.16,-1.09,6
7478.0,866.94,49.237333,0.0,91330.87,34.43,310.06,540.04,-239.01,0.77,0.28,-0.89,6
7494.0,866.54,49.237333,0.0,91336.29,34.43,358.03,576.54,-86.3,0.76,0.34,-0.47,6
7510.0,865.86,49.237333,0.0,91340.77,34.43,350.65,521.0,-5.86,0.82,0.34,-0.3,6
7526.0,865.28,49.237333,0.0,91348.24,34.43,325.74,424.32,50.42,0.93,0.38,-0.15,6
7542.0,864.56,49.237333,0.0,91354.62,34.43,272.09,173.22,73.55,1.0,0.4,-0.12,6
7558.0,863.87,49.237333,0.0,91362.54,34.43,231.87,50.66,27.53,0.9,0.44,-0.3,6
7573.0,863.36,49.237333,0.0,91370.2,34.44,189.76,104.74,-16.85,0.81,0.54,-0.44,6
7588.0,862.87,49.237333,0.0,91375.88,34.43,154.3,198.06,-36.87,0.71,0.68,-0.32,6
7604.0,862.41,49.237333,0.0,91381.27,34.43,134.34,215.7,-43.03,0.55,0.81,-0.12,6
7619.0,861.86,49.237333,0.0,91386.38,34.43,127.14,185.55,-37.96,0.29,0.96,-0.01,6
7635.0,861.13,49.237333,0.0,91392.4,34.43,126.65,216.37,-4.76,0.02,0.96,-0.02,6
7651.0,860.48,49.237333,0.0,91400.45,34.43,116.58,326.84,52.86,-0.14,1.01,-0.02,6
