Time [ms],Altitude [m],Latitude [°],Longitude [°],NumSatellites[x],HDOP[x],valid[x],Pressure[hPa],Temp[°C],Battery[V],gX[°],gY[°],gZ[°],acX[ms^2],acY[ms^2],acZ[ms^2],State[x]
1516705,376.96,49.799606,16.692953,0,0,0,96881.30,34.53,8.16,,,,,,,1
1517605,377.17,49.799606,16.692953,0,0,0,96881.30,34.53,8.16,,,,,,,1
1518757,377.18,49.799606,16.692953,0,0,0,96881.30,34.53,8.16,,,,,,,1
1519576,377.03,49.799606,16.692953,0,0,0,96881.30,34.53,8.16,,,,,,,1
1520808,377.40,49.799606,16.692953,0,0,0,96881.30,34.53,8.16,,,,,,,1
1520946,377.40,49.799606,16.692953,0,0,0,96881.30,34.53,8.16,,,,,,,1
1521547,377.17,49.799606,16.692953,0,0,0,96881.30,34.53,8.16,,,,,,,1
1522647,377.00,49.799606,16.692953,0,0,0,96881.30,34.53,8.16,,,,,,,1
1523669,377.15,49.799606,16.692953,0,0,0,96881.30,34.53,8.16,,,,,,,1
1524694,376.93,49.799606,16.692953,0,0,0,96881.30,34.53,8.16,,,,,,,1
1525516,377.02,49.799606,16.692953,0,0,0,96881.30,34.53,8.16,,,,,,,1
1525924,377.02,49.799606,16.692953,0,0,0,96878.92,34.65,8.16,,,,,,,1
1526063,377.02,49.799606,16.692953,0,0,0,96878.92,34.65,8.16,,,,,,,1
1526744,376.77,49.799606,16.692953,0,0,0,96878.92,34.65,8.15,,,,,,,1
1527562,377.10,49.799606,16.692953,0,0,0,96878.92,34.65,8.15,,,,,,,1
1528507,375.63,49.799606,16.692953,0,0,0,96878.92,34.65,8.15,,,,,,,1
1529615,377.30,49.799606,16.692953,0,0,0,96878.92,34.65,8.15,,,,,,,1
1530509,377.60,49.799606,16.692953,0,0,0,96878.92,34.65,8.15,,,,,,,1
1530941,377.60,49.799606,16.692953,0,0,0,96878.92,34.65,8.15,,,,,,,1
1531554,377.25,49.799606,16.692953,0,0,0,96878.92,34.65,8.15,,,,,,,1
1532990,377.59,49.799606,16.692953,0,0,0,96878.92,34.65,8.15,,,,,,,1
1534839,377.64,49.799606,16.692953,0,0,0,96878.92,34.65,8.15,,,,,,,1
1535055,377.37,49.799606,16.692953,0,0,0,96878.92,34.65,8.15,,,,,,,1
1536414,377.52,49.799606,16.692953,0,0,0,96878.92,34.65,8.15,,,,,,,1
1536417,377.52,49.799606,16.692953,0,0,0,96872.60,34.76,8.15,,,,,,,1
1536421,377.52,49.799485,16.692670,1,0,0,96872.60,34.76,8.15,,,,,,,1
1536524,377.38,49.799485,16.692670,1,0,0,96872.60,34.76,8.15,,,,,,,1
1537497,377.27,49.799485,16.692670,1,0,0,96872.60,34.76,8.15,,,,,,,1
1538621,377.62,49.799485,16.692670,1,0,0,96872.60,34.76,8.15,,,,,,,1
1539544,377.50,49.799485,16.692670,1,0,0,96872.60,34.76,8.15,,,,,,,1
1540669,377.47,49.799485,16.692670,1,0,0,96872.60,34.76,8.15,,,,,,,1
1541078,377.47,49.799356,16.692361,1,0,0,96872.60,34.76,8.15,,,,,,,1
1541694,377.46,49.799356,16.692361,1,0,0,96872.60,34.76,8.17,,,,,,,1
1542600,377.36,49.799356,16.692361,1,0,0,96872.60,34.76,8.17,,,,,,,1
1543843,377.54,49.799356,16.692361,1,0,0,96872.60,34.76,8.17,,,,,,,1
1544766,377.53,49.799356,16.692361,1,0,0,96872.60,34.76,8.17,,,,,,,1
1545687,377.59,49.799356,16.692361,1,0,0,96872.60,34.76,8.17,,,,,,,1
1546099,377.59,49.799356,16.692361,1,0,0,96874.49,34.82,8.17,,,,,,,1
1546237,377.59,49.799316,16.692855,3,0,0,96874.49,34.82,8.17,,,,,,,1
1546607,377.31,49.799316,16.692855,3,0,0,96874.49,34.82,8.16,,,,,,,1
1547634,377.68,49.799316,16.692855,3,0,0,96874.49,34.82,8.16,,,,,,,1
1548664,377.64,49.799316,16.692855,3,0,0,96874.49,34.82,8.16,,,,,,,1
1550221,377.86,49.799316,16.692855,3,0,0,96874.49,34.82,8.16,,,,,,,1
1550608,377.73,49.799316,16.692855,3,0,0,96874.49,34.82,8.16,,,,,,,1
1551021,377.73,49.799340,16.692818,4,14,1,96874.49,34.82,8.16,,,,,,,1
1551845,377.79,49.799340,16.692818,4,14,1,96874.49,34.82,8.15,,,,,,,1
1552548,378.00,49.799340,16.692818,4,14,1,96874.49,34.82,8.15,,,,,,,1
1553776,377.80,49.799340,16.692818,4,14,1,96874.49,34.82,8.15,,,,,,,1
1554596,377.94,49.799340,16.692818,4,14,1,96874.49,34.82,8.15,,,,,,,1
1555501,377.73,49.799340,16.692818,4,14,1,96874.49,34.82,8.15,,,,,,,1
1555927,377.73,49.799340,16.692818,4,14,1,96867.58,34.85,8.15,,,,,,,1
1556059,377.73,49.799325,16.692716,3,156,0,96867.58,34.85,8.15,,,,,,,1
1556504,377.46,49.799325,16.692716,3,156,0,96867.58,34.85,8.15,,,,,,,1
1557666,376.75,49.799325,16.692716,3,156,0,96867.58,34.85,8.15,,,,,,,1
1558590,376.29,49.799325,16.692716,3,156,0,96867.58,34.85,8.15,,,,,,,1
1559716,377.48,49.799325,16.692716,3,156,0,96867.58,34.85,8.15,,,,,,,1
1560535,377.43,49.799325,16.692716,3,156,0,96867.58,34.85,8.15,,,,,,,1
1561047,377.43,49.799293,16.692581,3,28,0,96867.58,34.85,8.15,,,,,,,1
1561768,377.57,49.799293,16.692581,3,28,0,96867.58,34.85,8.16,,,,,,,1
1562585,376.85,49.799293,16.692581,3,28,0,96867.58,34.85,8.16,,,,,,,1
1563608,377.71,49.799293,16.692581,3,28,0,96867.58,34.85,8.16,,,,,,,1
1564632,378.81,49.799293,16.692581,3,28,0,96867.58,34.85,8.16,,,,,,,1
1565649,379.02,49.799293,16.692581,3,28,0,96867.58,34.85,8.16,,,,,,,1
1565764,379.02,49.799293,16.692581,3,28,0,96856.88,34.90,8.16,,,,,,,1
1566172,379.02,49.799270,16.692515,3,28,0,96856.88,34.90,8.16,,,,,,,1
1566634,379.22,49.799270,16.692515,3,28,0,96856.88,34.90,8.15,,,,,,,1
1567704,377.74,49.799270,16.692515,3,28,0,96856.88,34.90,8.15,,,,,,,1
1568842,377.72,49.799270,16.692515,3,28,0,96856.88,34.90,8.15,,,,,,,1
1569873,377.20,49.799270,16.692515,3,28,0,96856.88,34.90,8.15,,,,,,,1
1570532,377.32,49.799270,16.692515,3,28,0,96856.88,34.90,8.15,,,,,,,1
1571184,377.32,49.799303,16.692571,5,16,1,96856.88,34.90,8.15,,,,,,,1
1571685,376.99,49.799303,16.692571,5,16,1,96856.88,34.90,8.15,,,,,,,1
1572785,376.72,49.799303,16.692571,5,16,1,96856.88,34.90,8.15,,,,,,,1
1573643,376.69,49.799303,16.692571,5,16,1,96856.88,34.90,8.15,,,,,,,1
1574682,377.58,49.799303,16.692571,5,16,1,96856.88,34.90,8.15,,,,,,,1
1575541,377.95,49.799303,16.692571,5,16,1,96856.88,34.90,8.15,,,,,,,1
1575999,377.95,49.799303,16.692571,5,16,1,96868.58,34.99,8.15,,,,,,,1
1576129,377.95,49.799346,16.692755,5,16,1,96868.58,34.99,8.15,,,,,,,1
1576714,377.59,49.799346,16.692755,5,16,1,96868.58,34.99,8.15,,,,,,,1
1577739,377.65,49.799346,16.692755,5,16,1,96868.58,34.99,8.15,,,,,,,1
1578628,377.77,49.799346,16.692755,5,16,1,96868.58,34.99,8.15,,,,,,,1
1579525,377.99,49.799346,16.692755,5,16,1,96868.58,34.99,8.15,,,,,,,1
1580520,377.65,49.799346,16.692755,5,16,1,96868.58,34.99,8.15,,,,,,,1
1581028,377.65,49.799410,16.692951,3,255,1,96868.58,34.99,8.15,,,,,,,1
1581630,378.01,49.799410,16.692951,3,255,1,96868.58,34.99,8.15,,,,,,,1
1582657,378.03,49.799410,16.692951,3,255,1,96868.58,34.99,8.15,,,,,,,1
1583577,377.90,49.799410,16.692951,3,255,1,96868.58,34.99,8.15,,,,,,,1
1584707,377.82,49.799410,16.692951,3,255,1,96868.58,34.99,8.15,,,,,,,1
1585516,377.91,49.799410,16.692951,3,255,1,96868.58,34.99,8.15,,,,,,,1
1585825,377.91,49.799410,16.692951,3,255,1,96870.98,35.05,8.15,,,,,,,1
1586340,377.91,49.799503,16.693118,3,255,1,96870.98,35.05,8.15,,,,,,,1
1586866,377.98,49.799503,16.693118,3,255,1,96870.98,35.05,8.16,,,,,,,1
1587570,377.51,49.799503,16.693118,3,255,1,96870.98,35.05,8.16,,,,,,,1
1588799,377.58,49.799503,16.693118,3,255,1,96870.98,35.05,8.16,,,,,,,1
1589617,377.77,49.799503,16.693118,3,255,1,96870.98,35.05,8.16,,,,,,,1
1590642,377.66,49.799503,16.693118,3,255,1,96870.98,35.05,8.16,,,,,,,1
1590947,377.66,49.799591,16.693316,0,255,0,96870.98,35.05,8.16,,,,,,,1
1591668,377.56,49.799591,16.693316,0,255,0,96870.98,35.05,8.16,,,,,,,1
1592689,377.72,49.799591,16.693316,0,255,0,96870.98,35.05,8.16,,,,,,,1
1593716,377.83,49.799591,16.693316,0,255,0,96870.98,35.05,8.16,,,,,,,1
1594738,377.53,49.799591,16.693316,0,255,0,96870.98,35.05,8.16,,,,,,,1
1595557,376.68,49.799591,16.693316,0,255,0,96870.98,35.05,8.16,,,,,,,1
1596274,376.68,49.799591,16.693316,0,255,0,96897.29,35.08,8.16,,,,,,,1
1596405,376.68,49.799483,16.692976,0,0,0,96897.29,35.08,8.16,,,,,,,1
1596678,374.59,49.799483,16.692976,0,0,0,96897.29,35.08,8.16,,,,,,,1
1597604,373.71,49.799483,16.692976,0,0,0,96897.29,35.08,8.16,,,,,,,1
1598630,374.75,49.799483,16.692976,0,0,0,96897.29,35.08,8.16,,,,,,,1
1599652,378.26,49.799483,16.692976,0,0,0,96897.29,35.08,8.16,,,,,,,1
1600525,378.06,49.799483,16.692976,0,0,0,96897.29,35.08,8.16,,,,,,,1
1601129,378.06,49.799411,16.692943,0,0,0,96897.29,35.08,8.16,,,,,,,1
1601529,378.92,49.799411,16.692943,0,0,0,96897.29,35.08,8.15,,,,,,,1
1602724,378.77,49.799411,16.692943,0,0,0,96897.29,35.08,8.15,,,,,,,1
1603752,378.30,49.799411,16.692943,0,0,0,96897.29,35.08,8.15,,,,,,,1
1604773,377.96,49.799411,16.692943,0,0,0,96897.29,35.08,8.15,,,,,,,1
1605799,378.20,49.799411,16.692943,0,0,0,96897.29,35.08,8.15,,,,,,,1
1605935,378.20,49.799411,16.692943,0,0,0,96866.02,35.09,8.15,,,,,,,1
1606061,378.20,49.799416,16.692958,0,0,0,96866.02,35.09,8.15,,,,,,,1
1606616,378.28,49.799416,16.692958,0,0,0,96866.02,35.09,8.16,,,,,,,1
1607534,377.56,49.799416,16.692958,0,0,0,96866.02,35.09,8.16,,,,,,,1
1608663,378.51,49.799416,16.692958,0,0,0,96866.02,35.09,8.16,,,,,,,1
1609520,378.70,49.799416,16.692958,0,0,0,96866.02,35.09,8.16,,,,,,,1
1610547,378.47,49.799416,16.692958,0,0,0,96866.02,35.09,8.16,,,,,,,1
1610926,378.47,49.799416,16.692958,0,0,0,96866.02,35.09,8.16,,,,,,,1
1611721,378.52,49.799416,16.692958,0,0,0,96866.02,35.09,8.15,,,,,,,1
1612557,378.70,49.799416,16.692958,0,0,0,96866.02,35.09,8.15,,,,,,,1
1613684,378.46,49.799416,16.692958,0,0,0,96866.02,35.09,8.15,,,,,,,1
1614604,378.58,49.799416,16.692958,0,0,0,96866.02,35.09,8.15,,,,,,,1
1615514,377.26,49.799416,16.692958,0,0,0,96866.02,35.09,8.15,,,,,,,1
1615828,377.26,49.799416,16.692958,0,0,0,96874.62,35.11,8.15,,,,,,,1
1616002,377.26,49.799416,16.692958,0,0,0,96874.62,35.11,8.15,,,,,,,1
1616521,377.99,49.799416,16.692958,0,0,0,96874.62,35.11,8.16,,,,,,,1
1617678,377.48,49.799416,16.692958,0,0,0,96874.62,35.11,8.16,,,,,,,1
1618700,377.25,49.799416,16.692958,0,0,0,96874.62,35.11,8.16,,,,,,,1
1619864,377.33,49.799416,16.692958,0,0,0,96874.62,35.11,8.16,,,,,,,1
1620524,377.25,49.799416,16.692958,0,0,0,96874.62,35.11,8.16,,,,,,,1
1621985,377.25,49.799416,16.692958,0,0,0,96874.62,35.11,8.16,,,,,,,1
1621987,377.36,49.799416,16.692958,0,0,0,96874.62,35.11,8.15,,,,,,,1
1623205,377.35,49.799416,16.692958,0,0,0,96874.62,35.11,8.15,,,,,,,1
1624499,377.63,49.799416,16.692958,0,0,0,96874.62,35.11,8.15,,,,,,,1
1624616,377.41,49.799416,16.692958,0,0,0,96874.62,35.11,8.15,,,,,,,1
1625660,377.52,49.799416,16.692958,0,0,0,96874.62,35.11,8.15,,,,,,,1
1625758,377.52,49.799416,16.692958,0,0,0,96871.44,35.13,8.15,,,,,,,1
1626109,377.52,49.799416,16.692958,0,0,0,96871.44,35.13,8.15,,,,,,,1
1626687,377.53,49.799416,16.692958,0,0,0,96871.44,35.13,8.16,,,,,,,1
1627710,377.64,49.799416,16.692958,0,0,0,96871.44,35.13,8.16,,,,,,,1
1628734,377.18,49.799416,16.692958,0,0,0,96871.44,35.13,8.16,,,,,,,1
1629662,377.11,49.799416,16.692958,0,0,0,96871.44,35.13,8.16,,,,,,,1
1630782,377.37,49.799416,16.692958,0,0,0,96871.44,35.13,8.16,,,,,,,1
1631191,377.37,49.799416,16.692958,0,0,0,96871.44,35.13,8.16,,,,,,,1
1631686,377.23,49.799416,16.692958,0,0,0,96871.44,35.13,8.16,,,,,,,1
1632831,377.21,49.799416,16.692958,0,0,0,96871.44,35.13,8.16,,,,,,,1
1633544,377.42,49.799416,16.692958,0,0,0,96871.44,35.13,8.16,,,,,,,1
1634564,377.26,49.799416,16.692958,0,0,0,96871.44,35.13,8.16,,,,,,,1
1635543,377.49,49.799416,16.692958,0,0,0,96871.44,35.13,8.16,,,,,,,1
1635757,377.49,49.799416,16.692958,0,0,0,96876.41,35.14,8.16,,,,,,,1
1635999,377.49,49.799416,16.692958,0,0,0,96876.41,35.14,8.16,,,,,,,1
1636526,377.17,49.799416,16.692958,0,0,0,96876.41,35.14,8.16,,,,,,,1
1637596,377.46,49.799416,16.692958,0,0,0,96876.41,35.14,8.16,,,,,,,1
1638558,377.30,49.799416,16.692958,0,0,0,96876.41,35.14,8.16,,,,,,,1
1639519,376.99,49.799416,16.692958,0,0,0,96876.41,35.14,8.16,,,,,,,1
1640573,377.39,49.799416,16.692958,0,0,0,96876.41,35.14,8.16,,,,,,,1
1640985,377.39,49.799416,16.692958,0,0,0,96876.41,35.14,8.16,,,,,,,1
1641747,377.33,49.799416,16.692958,0,0,0,96876.41,35.14,8.15,,,,,,,1
1642564,377.32,49.799416,16.692958,0,0,0,96876.41,35.14,8.15,,,,,,,1
1643784,377.30,49.799416,16.692958,0,0,0,96876.41,35.14,8.15,,,,,,,1
1644714,377.34,49.799416,16.692958,0,0,0,96876.41,35.14,8.15,,,,,,,1
1645580,377.05,49.799416,16.692958,0,0,0,96876.41,35.14,8.15,,,,,,,1
1645937,377.05,49.799416,16.692958,0,0,0,96876.77,35.15,8.15,,,,,,,1
1646079,377.05,49.799416,16.692958,0,0,0,96876.77,35.15,8.15,,,,,,,1
1646755,377.14,49.799416,16.692958,0,0,0,96876.77,35.15,8.16,,,,,,,1
1647782,377.24,49.799416,16.692958,0,0,0,96876.77,35.15,8.16,,,,,,,1
1649012,377.43,49.799416,16.692958,0,0,0,96876.77,35.15,8.16,,,,,,,1
1649830,377.40,49.799416,16.692958,0,0,0,96876.77,35.15,8.16,,,,,,,1
1650622,377.46,49.799416,16.692958,0,0,0,96876.77,35.15,8.16,,,,,,,1
1650957,377.46,49.799416,16.692958,0,0,0,96876.77,35.15,8.16,,,,,,,1
1651877,377.69,49.799416,16.692958,0,0,0,96876.77,35.15,8.16,,,,,,,1
1652699,377.64,49.799416,16.692958,0,0,0,96876.77,35.15,8.16,,,,,,,1
1653833,377.45,49.799416,16.692958,0,0,0,96876.77,35.15,8.16,,,,,,,1
1654854,377.64,49.799416,16.692958,0,0,0,96876.77,35.15,8.16,,,,,,,1
1655534,377.53,49.799416,16.692958,0,0,0,96876.77,35.15,8.16,,,,,,,1
1655756,377.53,49.799416,16.692958,0,0,0,96872.69,35.16,8.16,,,,,,,1
1656081,377.53,49.799416,16.692958,0,0,0,96872.69,35.16,8.16,,,,,,,1
1656997,377.43,49.799416,16.692958,0,0,0,96872.69,35.16,8.15,,,,,,,1
1658636,377.60,49.799416,16.692958,0,0,0,96872.69,35.16,8.15,,,,,,,1
1658761,377.41,49.799416,16.692958,0,0,0,96872.69,35.16,8.15,,,,,,,1
1659965,377.56,49.799416,16.692958,0,0,0,96872.69,35.16,8.15,,,,,,,1
1661121,377.64,49.799416,16.692958,0,0,0,96872.69,35.16,8.15,,,,,,,1
1661235,377.64,49.799403,16.692921,0,0,0,96872.69,35.16,8.15,,,,,,,1
1662491,377.62,49.799403,16.692921,0,0,0,96872.69,35.16,8.16,,,,,,,1
1662580,377.53,49.799403,16.692921,0,0,0,96872.69,35.16,8.16,,,,,,,1
1668142,377.32,49.799403,16.692921,0,0,0,96872.69,35.16,8.16,,,,,,,1
1668262,377.43,49.799403,16.692921,0,0,0,96872.69,35.16,8.16,,,,,,,1
1668263,377.42,49.799403,16.692921,0,0,0,96872.69,35.16,8.16,,,,,,,1
1668266,377.42,49.799403,16.692921,0,0,0,96870.44,35.17,8.16,,,,,,,1
1668268,377.42,49.799368,16.692830,4,0,0,96870.44,35.17,8.16,,,,,,,1
1668270,377.66,49.799368,16.692830,4,0,0,96870.44,35.17,8.16,,,,,,,1
1668272,377.76,49.799368,16.692830,4,0,0,96870.44,35.17,8.16,,,,,,,1
1668634,377.65,49.799368,16.692830,4,0,0,96870.44,35.17,8.16,,,,,,,1
1669552,377.74,49.799368,16.692830,4,0,0,96870.44,35.17,8.16,,,,,,,1
1670561,377.65,49.799368,16.692830,4,0,0,96870.44,35.17,8.16,,,,,,,1
1670945,377.65,49.799415,16.693075,4,0,0,96870.44,35.17,8.16,,,,,,,1
1671537,377.63,49.799415,16.693075,4,0,0,96870.44,35.17,8.15,,,,,,,1
1672837,377.56,49.799415,16.693075,4,0,0,96870.44,35.17,8.15,,,,,,,1
1673795,377.47,49.799415,16.693075,4,0,0,96870.44,35.17,8.15,,,,,,,1
1674754,377.28,49.799415,16.693075,4,0,0,96870.44,35.17,8.15,,,,,,,1
1675558,377.49,49.799415,16.693075,4,0,0,96870.44,35.17,8.15,,,,,,,1
1675795,377.49,49.799415,16.693075,4,0,0,96872.68,35.19,8.15,,,,,,,1
1676044,377.49,49.799428,16.693010,4,36,1,96872.68,35.19,8.15,,,,,,,1
1676679,377.52,49.799428,16.693010,4,36,1,96872.68,35.19,8.16,,,,,,,1
1677682,377.75,49.799428,16.693010,4,36,1,96872.68,35.19,8.16,,,,,,,1
1678706,377.75,49.799428,16.693010,4,36,1,96872.68,35.19,8.16,,,,,,,1
1679737,377.83,49.799428,16.693010,4,36,1,96872.68,35.19,8.16,,,,,,,1
1680960,377.80,49.799428,16.693010,4,36,1,96872.68,35.19,8.16,,,,,,,1
1681080,377.80,49.799416,16.692953,6,12,1,96872.68,35.19,8.16,,,,,,,1
1681879,377.88,49.799416,16.692953,6,12,1,96872.68,35.19,8.15,,,,,,,1
1682800,377.75,49.799416,16.692953,6,12,1,96872.68,35.19,8.15,,,,,,,1
1683824,377.70,49.799416,16.692953,6,12,1,96872.68,35.19,8.15,,,,,,,1
1685360,377.96,49.799416,16.692953,6,12,1,96872.68,35.19,8.15,,,,,,,1
1685546,377.92,49.799416,16.692953,6,12,1,96872.68,35.19,8.15,,,,,,,1
1686572,377.92,49.799416,16.692953,6,12,1,96867.58,35.17,8.15,,,,,,,1
1686692,377.92,49.799450,16.693028,7,11,1,96867.58,35.17,8.15,,,,,,,1
1687306,377.98,49.799450,16.693028,7,11,1,96867.58,35.17,8.15,,,,,,,1
1687541,377.86,49.799450,16.693028,7,11,1,96867.58,35.17,8.15,,,,,,,1
1688851,377.93,49.799450,16.693028,7,11,1,96867.58,35.17,8.15,,,,,,,1
1690480,377.75,49.799450,16.693028,7,11,1,96867.58,35.17,8.15,,,,,,,1
1690575,377.91,49.799450,16.693028,7,11,1,96867.58,35.17,8.15,,,,,,,1
1691198,377.91,49.799485,16.693033,7,11,1,96867.58,35.17,8.15,,,,,,,1
1691716,378.12,49.799485,16.693033,7,11,1,96867.58,35.17,8.16,,,,,,,1
1692735,378.15,49.799485,16.693033,7,11,1,96867.58,35.17,8.16,,,,,,,1
1693656,377.94,49.799485,16.693033,7,11,1,96867.58,35.17,8.16,,,,,,,1
1694688,377.93,49.799485,16.693033,7,11,1,96867.58,35.17,8.16,,,,,,,1
1695909,377.97,49.799485,16.693033,7,11,1,96867.58,35.17,8.16,,,,,,,1
1696934,377.97,49.799485,16.693033,7,11,1,96868.13,35.17,8.16,,,,,,,1
1697053,377.97,49.799531,16.693003,7,11,1,96868.13,35.17,8.16,,,,,,,1
1697236,377.86,49.799531,16.693003,7,11,1,96868.13,35.17,8.16,,,,,,,1
1697858,377.85,49.799531,16.693003,7,11,1,96868.13,35.17,8.16,,,,,,,1
1699186,377.95,49.799531,16.693003,7,11,1,96868.13,35.17,8.16,,,,,,,1
1699843,377.87,49.799531,16.693003,7,11,1,96868.13,35.17,8.16,,,,,,,1
1700723,378.10,49.799531,16.693003,7,11,1,96868.13,35.17,8.16,,,,,,,1
1700877,378.10,49.799531,16.692998,7,11,1,96868.13,35.17,8.16,,,,,,,1
1701956,377.89,49.799531,16.692998,7,11,1,96868.13,35.17,8.16,,,,,,,1
1702569,377.93,49.799531,16.692998,7,11,1,96868.13,35.17,8.16,,,,,,,1
1704001,377.82,49.799531,16.692998,7,11,1,96868.13,35.17,8.16,,,,,,,1
1704947,377.84,49.799531,16.692998,7,11,1,96868.13,35.17,8.16,,,,,,,1
1705602,378.07,49.799531,16.692998,7,11,1,96868.13,35.17,8.16,,,,,,,1
1706150,378.07,49.799531,16.692998,7,11,1,96867.56,35.18,8.16,,,,,,,1
1708500,378.07,49.799518,16.692975,9,10,1,96867.56,35.18,8.16,,,,,,,1
1708808,377.85,49.799518,16.692975,9,10,1,96867.56,35.18,8.15,,,,,,,1
1709014,377.74,49.799518,16.692975,9,10,1,96867.56,35.18,8.15,,,,,,,1
1709164,377.80,49.799518,16.692975,9,10,1,96867.56,35.18,8.15,,,,,,,1
1709837,377.71,49.799518,16.692975,9,10,1,96867.56,35.18,8.15,,,,,,,1
1710564,377.67,49.799518,16.692975,9,10,1,96867.56,35.18,8.15,,,,,,,1
1710962,377.67,49.799510,16.692931,9,10,1,96867.56,35.18,8.15,,,,,,,1
1711679,377.46,49.799510,16.692931,9,10,1,96867.56,35.18,8.15,,,,,,,1
1712910,377.41,49.799510,16.692931,9,10,1,96867.56,35.18,8.15,,,,,,,1
1714034,377.77,49.799510,16.692931,9,10,1,96867.56,35.18,8.15,,,,,,,1
1714767,377.92,49.799510,16.692931,9,10,1,96867.56,35.18,8.15,,,,,,,1
1715557,377.34,49.799510,16.692931,9,10,1,96867.56,35.18,8.15,,,,,,,1
1715876,377.34,49.799510,16.692931,9,10,1,96872.14,35.23,8.15,,,,,,,1
1716180,377.34,49.799483,16.692898,9,10,1,96872.14,35.23,8.15,,,,,,,1
1719192,377.69,49.799483,16.692898,9,10,1,96872.14,35.23,8.15,,,,,,,1
1719564,377.50,49.799483,16.692898,9,10,1,96872.14,35.23,8.15,,,,,,,1
1719765,377.67,49.799483,16.692898,9,10,1,96872.14,35.23,8.15,,,,,,,1
1720029,377.13,49.799483,16.692898,9,10,1,96872.14,35.23,8.15,,,,,,,1
1720997,377.24,49.799483,16.692898,9,10,1,96872.14,35.23,8.15,,,,,,,1
1721113,377.24,49.799511,16.692865,9,10,1,96872.14,35.23,8.15,,,,,,,1
1721816,377.39,49.799511,16.692865,9,10,1,96872.14,35.23,8.15,,,,,,,1
1722848,377.54,49.799511,16.692865,9,10,1,96872.14,35.23,8.15,,,,,,,1
1723761,377.34,49.799511,16.692865,9,10,1,96872.14,35.23,8.15,,,,,,,1
1724562,374.16,49.799511,16.692865,9,10,1,96872.14,35.23,8.15,,,,,,,1
1726123,368.68,49.799511,16.692865,9,10,1,96872.14,35.23,8.15,,,,,,,1
1726312,368.68,49.799511,16.692865,9,10,1,96972.69,35.35,8.15,,,,,,,1
1726314,368.68,49.799556,16.692795,9,10,1,96972.69,35.35,8.15,,,,,,,1
1726980,368.39,49.799556,16.692795,9,10,1,96972.69,35.35,8.16,,,,,,,1
1728308,377.40,49.799556,16.692795,9,10,1,96972.69,35.35,8.16,,,,,,,1
1728559,376.50,49.799556,16.692795,9,10,1,96972.69,35.35,8.16,,,,,,,1
1729560,377.77,49.799556,16.692795,9,10,1,96972.69,35.35,8.16,,,,,,,1
1730581,377.64,49.799556,16.692795,9,10,1,96972.69,35.35,8.16,,,,,,,1
1730869,377.64,49.799611,16.692748,9,10,1,96972.69,35.35,8.16,,,,,,,1
1731572,377.65,49.799611,16.692748,9,10,1,96972.69,35.35,8.15,,,,,,,1
1732595,377.44,49.799611,16.692748,9,10,1,96972.69,35.35,8.15,,,,,,,1
1733694,377.68,49.799611,16.692748,9,10,1,96972.69,35.35,8.15,,,,,,,1
1734719,377.60,49.799611,16.692748,9,10,1,96972.69,35.35,8.15,,,,,,,1
1735590,368.26,49.799611,16.692748,9,10,1,96972.69,35.35,8.15,,,,,,,1
1735844,368.26,49.799611,16.692748,9,10,1,96978.95,35.47,8.15,,,,,,,1
1736155,368.26,49.799555,16.692776,9,10,1,96978.95,35.47,8.15,,,,,,,1
1737386,368.16,49.799555,16.692776,9,10,1,96978.95,35.47,8.16,,,,,,,1
1737560,368.39,49.799555,16.692776,9,10,1,96978.95,35.47,8.16,,,,,,,1
1738618,368.43,49.799555,16.692776,9,10,1,96978.95,35.47,8.16,,,,,,,1
1740142,368.49,49.799555,16.692776,9,10,1,96978.95,35.47,8.16,,,,,,,1
1740659,368.58,49.799555,16.692776,9,10,1,96978.95,35.47,8.16,,,,,,,1
1740962,368.58,49.799553,16.692805,9,10,1,96978.95,35.47,8.16,,,,,,,1
1741788,368.42,49.799553,16.692805,9,10,1,96978.95,35.47,8.15,,,,,,,1
1742660,368.60,49.799553,16.692805,9,10,1,96978.95,35.47,8.15,,,,,,,1
1743678,368.32,49.799553,16.692805,9,10,1,96978.95,35.47,8.15,,,,,,,1
1744857,368.38,49.799553,16.692805,9,10,1,96978.95,35.47,8.15,,,,,,,1
1745877,368.75,49.799553,16.692805,9,10,1,96978.95,35.47,8.15,,,,,,,1
1746086,368.75,49.799553,16.692805,9,10,1,96974.50,35.73,8.15,,,,,,,1
1746233,368.75,49.799558,16.692785,9,10,1,96974.50,35.73,8.15,,,,,,,1
1746806,368.62,49.799558,16.692785,9,10,1,96974.50,35.73,8.15,,,,,,,1
1747806,368.59,49.799558,16.692785,9,10,1,96974.50,35.73,8.15,,,,,,,1
1748646,368.72,49.799558,16.692785,9,10,1,96974.50,35.73,8.15,,,,,,,1
1749771,368.97,49.799558,16.692785,9,10,1,96974.50,35.73,8.15,,,,,,,1
1750597,369.28,49.799558,16.692785,9,10,1,96974.50,35.73,8.15,,,,,,,1
1750879,369.28,49.799510,16.692810,0,255,0,96974.50,35.73,8.15,,,,,,,1
1751584,369.32,49.799510,16.692810,0,255,0,96974.50,35.73,8.15,,,,,,,1
1752638,369.36,49.799510,16.692810,0,255,0,96974.50,35.73,8.15,,,,,,,1
1754071,376.00,49.799510,16.692810,0,255,0,96974.50,35.73,8.15,,,,,,,1
